[ 0.67630793  0.73661902 -2.76032992],[-0.92884261 -0.37047458  0.92915532],[-0.9123668  -0.40937371  0.05369428],[-0.94247647 -0.33427249 -1.06016937],[-0.69067204  0.72316812  0.85964157]
[ 0.75270052  0.65836307 -2.18831073],[-0.91418706 -0.40529251  0.75557743],[-0.91818964 -0.39614113 -0.28914376],[-0.96207107 -0.27279892 -1.29064211],[-0.73384419  0.67931782  1.23091497]
[ 0.80631436  0.59148723 -1.71479726],[-0.90369724 -0.42817204  0.50340538],[-0.93031559 -0.36676    -0.63572769],[-0.97916268 -0.20307742 -1.43602579],[-0.78772397  0.61602837  1.66283684]
[ 0.84138122  0.54044208 -1.23879283],[-0.90006983 -0.43574569  0.16795101],[-0.94722669 -0.32056451 -0.98397089],[-0.99123703 -0.13209524 -1.44034733],[-0.84635939  0.53261223  2.04013567]
[ 0.86317425  0.50490614 -0.83378434],[-0.90505481 -0.42529494 -0.23157699],[-0.9653527  -0.26094857 -1.24641408],[-0.99815528 -0.06071269 -1.43464799],[-0.90391279  0.4277168   2.39437311]
[ 0.87626626  0.48182719 -0.53069003],[-0.91664977 -0.39969137 -0.56215238],[-0.98124948 -0.19274195 -1.40097906],[-0.99994796  0.01020169 -1.41903825],[-0.95338505  0.30175642  2.70861872]
[ 0.88373274  0.46799193 -0.31443141],[-0.9342849  -0.35652732 -0.93263631],[-0.99286968 -0.1192049  -1.48933401],[-0.99706677  0.07653666 -1.32819439],[-0.98702781  0.16054941  2.90574327]
[ 0.88850395  0.45886897 -0.20590661],[-0.95502733 -0.29651778 -1.27007867],[-0.99913605 -0.04155899 -1.5583615 ],[-0.99057382  0.13697997 -1.21600829],[-0.99990324  0.01391075  2.9467212 ]
[ 0.89030222  0.45537013 -0.07867828],[-0.97466139 -0.22368542 -1.50900608],[-0.99924527  0.03884435 -1.60850156],[-0.98144549  0.19174137 -1.11048265],[-0.99097268 -0.13406399  2.96760113]
[0.88853309 0.45881254 0.07740817],[-0.98999483 -0.14110361 -1.68035974],[-0.99274847  0.12021016 -1.63294913],[-0.97057293  0.24080738 -1.0052299 ],[-0.96026926 -0.27907516  2.96724022]
[0.88356591 0.46830683 0.21430408],[-0.99868528 -0.0512612  -1.80584821],[-0.97996054  0.1991917  -1.60062886],[-0.95839628  0.285441   -0.92537835],[-0.91050533 -0.41349733  2.86921888]
[0.87549558 0.48322613 0.33924764],[-0.99911144  0.04214651 -1.8688534 ],[-0.96154334  0.27465324 -1.55392063],[-0.94715841  0.32076617 -0.74143502],[-0.84556609 -0.53387076  2.73759758]
[0.8636015  0.50417502 0.4818105 ],[-0.99029884  0.13895397 -1.94492124],[-0.93886429  0.34428744 -1.46501341],[-0.93881147  0.34443146 -0.50189666],[-0.77396604 -0.6332271   2.45088011]
[0.84278366 0.53825246 0.79871553],[-0.97198688  0.2350351  -1.95699247],[-0.91186607  0.41048784 -1.4301853 ],[-0.93429057  0.35651246 -0.25798559],[-0.70177642 -0.71239726  2.14385192]
[0.80937187 0.5872965  1.18704657],[-0.94542583  0.32583737 -1.89285244],[-0.88154044  0.47210851 -1.37384221],[-0.93388276  0.35757935 -0.02284341],[-0.63606375 -0.77163651  1.77003448]
[0.75882967 0.65128913 1.6313502 ],[-0.91414355  0.40539063 -1.71017613],[-0.84849093  0.52920992 -1.31976083],[-0.93771013  0.34741865  0.21715407],[-0.58511961 -0.81094701  1.28717533]
[0.68868797 0.72505785 2.036727  ],[-0.88177137  0.47167706 -1.47571254],[-0.81534306  0.57897815 -1.19611431],[-0.94511659  0.32673326  0.43943624],[-0.55319985 -0.83304857  0.77654087]
[0.59296804 0.805226   2.49876213],[-0.84870745  0.52886261 -1.32136254],[-0.78660439  0.61745731 -0.96062491],[-0.9557955   0.29403226  0.68804396],[-0.54055161 -0.84131086  0.3021574 ]
[0.46158209 0.8870975  3.09924035],[-0.81668524  0.57708338 -1.15786021],[-0.76272855  0.64671876 -0.75536939],[-0.96892095  0.24737054  0.96954713],[-0.54471569 -0.83862078 -0.09914862]
[0.28701174 0.95792706 3.77343885],[-0.79102117  0.61178878 -0.86334201],[-0.74398228  0.66819935 -0.57022587],[-0.98153829  0.19126574  1.15027941],[-0.56661407 -0.82398331 -0.52681476]
[0.06718672 0.99774042 4.47736998],[-0.77355012  0.63373513 -0.56104609],[-0.73313098  0.68008747 -0.32192141],[-0.99209251  0.12550879  1.33221762],[-0.60250615 -0.79811424 -0.88493395]
[-0.19650187  0.98050345  5.30052635],[-0.76651447  0.64222704 -0.22055755],[-0.73247132  0.68079789 -0.01938931],[-0.99865156  0.05191394  1.47806727],[-0.64865317 -0.76108414 -1.18351963]
[-0.48282569  0.87571648  6.12179255],[-0.76997682  0.63807186  0.10817302],[-0.74110634  0.67138766  0.2554355 ],[-0.9996945  -0.02471634  1.53312297],[-0.70285808 -0.71133011 -1.47188046]
[-0.75141966  0.65982459  6.92664911],[-0.78424128  0.62045597  0.45335034],[-0.7580954   0.65214367  0.51341817],[-0.99472983 -0.10253078  1.55984839],[-0.76183761 -0.64776806 -1.73475477]
[-0.93975715  0.3418428   7.43416328],[-0.8068746   0.59072276  0.74739366],[-0.78401688  0.6207395   0.81446291],[-0.9832582  -0.18221774  1.61060411],[-0.82152782 -0.57016843 -1.95880466]
[-0.99934279 -0.03624904  7.70268231],[-0.83580676  0.54902373  1.01517134],[-0.81825725  0.57485222  1.14524066],[-0.96542609 -0.26067694  1.60963679],[-0.87881016 -0.47717157 -2.18554886]
[-0.91466253 -0.40421833  7.59734177],[-0.86796515  0.49662511  1.22979174],[-0.85624293  0.51657337  1.39158751],[-0.94267333 -0.33371694  1.53040998],[-0.92880759 -0.37056236 -2.35637999]
[-0.71417722 -0.69996493  7.1844863 ],[-0.90172968  0.43230034  1.45327784],[-0.89569997  0.44465893  1.64101438],[-0.91744263 -0.39786811  1.37896233],[-0.96708091 -0.25446909 -2.44631475]
[-0.44966447 -0.89319755  6.58116578],[-0.93501434  0.35460989  1.69090883],[-0.93271576  0.3606124   1.83738106],[-0.89179383 -0.45244201  1.20619639],[-0.99075879 -0.13563563 -2.42487369]
[-0.18081163 -0.98351774  5.69156063],[-0.96474187  0.26319788  1.92322696],[-0.96326519  0.268552    1.94069793],[-0.86810039 -0.49638867  0.9986401 ],[-0.9998539  -0.01709306 -2.37922211]
[ 0.05345379 -0.99857032  4.70581796],[-0.98646993  0.16394229  2.03299541],[-0.98512536  0.17183718  1.98390421],[-0.8469737  -0.53163479  0.82191584],[-0.99543824  0.09540816 -2.25294782]
[ 0.23864929 -0.97110582  3.74990876],[-0.99811257  0.06141096  2.06472141],[-0.99747527  0.07101472  2.03239482],[-0.83018398 -0.55748952  0.61658328],[-0.97879917  0.20482234 -2.21457389]
[ 0.37257324 -0.92800279  2.81611291],[-0.99928922 -0.03769698  1.98311072],[-0.99960891 -0.0279647   1.98085778],[-0.818323   -0.57475861  0.41900847],[-0.95039552  0.31104398 -2.20018218]
[ 0.46097679 -0.88741219  1.94630475],[-0.99168978 -0.12865214  1.82607598],[-0.992444   -0.12269847  1.90080195],[-0.81353294 -0.58151883  0.16570533],[-0.91314654  0.40763146 -2.07134846]
[ 0.5113458  -0.85937504  1.15308986],[-0.97794815 -0.20884782  1.62773885],[-0.97777783 -0.2096438   1.76404407],[-0.81823759 -0.5748802  -0.16273368],[-0.87115414  0.49100964 -1.86779221]
[ 0.52374424 -0.85187556  0.28980479],[-0.96030651 -0.27894697  1.44601464],[-0.95758272 -0.28815852  1.62185165],[-0.8322249  -0.5544382  -0.49539928],[-0.83018173  0.55749287 -1.56228816]
[ 0.50150124 -0.86515693 -0.51814412],[-0.94150331 -0.33700374  1.22070552],[-0.935263   -0.35395355  1.38983425],[-0.85437625 -0.5196549  -0.82481548],[-0.79442687  0.60735982 -1.22740443]
[ 0.44611473 -0.89497578 -1.25827414],[-0.92457373 -0.38100317  0.94296802],[-0.9145037  -0.40457754  1.09443769],[-0.88367239 -0.46810587 -1.18601804],[-0.76761258  0.64091413 -0.85911169]
[ 0.35816771 -0.93365727 -1.92229503],[-0.91156629 -0.41115314  0.65675299],[-0.90060442 -0.43463972  0.6624273 ],[-0.91684456 -0.39924434 -1.52907161],[-0.75405385  0.6568126  -0.41790728]
[ 0.23673744 -0.97157366 -2.54596425],[-0.90319247 -0.42923579  0.39855547],[-0.89687249 -0.4422892   0.17022604],[-0.9498637  -0.31266428 -1.85391696],[-0.75248572  0.65860857 -0.0476846 ]
[ 0.07801481 -0.9969522  -3.21824565],[-0.90086374 -0.43410197  0.10789399],[-0.90321939 -0.42917913 -0.29131473],[-0.97700323 -0.2132245  -2.06244964],[-0.76280989  0.64662282  0.31638706]
[-0.11565867 -0.99328902 -3.8802453 ],[-0.90580037 -0.42370471 -0.23019539],[-0.91925486 -0.39366293 -0.77941754],[-0.99455869 -0.1041778  -2.21014004],[-0.78504262  0.61944176  0.70234779]
[-0.33316214 -0.94286955 -4.47474485],[-0.91833642 -0.39580072 -0.61183594],[-0.94151739 -0.33696438 -1.21844053],[-0.99995784  0.00918257 -2.2709974 ],[-0.81656074  0.57725953  1.05325659]
[-0.55949422 -0.82883425 -5.08240208],[-0.9366273  -0.35032741 -0.98037947],[-0.96521271 -0.26146593 -1.58300405],[-0.99280255  0.11976264 -2.21736198],[-0.85224863  0.52313696  1.29681935]
[-0.76611461 -0.64270398 -5.57996711],[-0.95719718 -0.28943662 -1.28564864],[-0.98486201 -0.1733402  -1.80640895],[-0.97460674  0.22392343 -2.11574953],[-0.88820307  0.45945108  1.46301034]
[-0.91982653 -0.39232531 -5.89728618],[-0.97623579 -0.21671104 -1.50388051],[-0.99707321 -0.07645273 -1.95385596],[-0.94770236  0.31915551 -1.97999978],[-0.92240011  0.38623572  1.61659926]
[-0.99474596 -0.10237422 -6.0120866 ],[-0.99088091 -0.13474056 -1.66585113],[-0.99970735  0.02419118 -2.0144189 ],[-0.91265545  0.40872978 -1.92447147],[-0.95206888  0.30588372  1.71361251]
[-0.98186431  0.18958499 -5.86586681],[-0.99905083 -0.04355963 -1.83156419],[-0.99197174  0.12645972 -2.05211387],[-0.87376159  0.48635449 -1.73701696],[-0.9758304   0.21852923  1.81118966]
[-0.89144468  0.45312953 -5.59066801],[-0.99848614  0.05500383 -1.97210037],[-0.9750705   0.22189529 -1.93917118],[-0.83263679  0.55381945 -1.58063524],[-0.9922031   0.12463152  1.90701142]
[-0.74691973  0.66491422 -5.14212239],[-0.98800817  0.15440163 -1.99980394],[-0.95054909  0.31057436 -1.84078835],[-0.79296544  0.60926661 -1.36381893],[-0.99970809  0.02416055  2.015871  ]
[-0.57968447  0.81484103 -4.50151889],[-0.9685946   0.24864531 -1.92519191],[-0.91903798  0.39416899 -1.78732505],[-0.7547907   0.6559657  -1.20651876],[-0.99659911 -0.08240278  2.13318432]
[-0.42149376  0.9068313  -3.6649899 ],[-0.94308106  0.33256294 -1.75477011],[-0.88431526  0.46689027 -1.61215005],[-0.72055873  0.69339391 -1.01454449],[-0.98197122 -0.18903049  2.15356861]
[-0.29018684  0.95697001 -2.8133969 ],[-0.91384967  0.40605268 -1.58221109],[-0.84852166  0.52916066 -1.43680223],[-0.69245246  0.72146351 -0.79449906],[-0.95612068 -0.29297313  2.14320381]
[-0.19761625  0.98027946 -1.90992919],[-0.88344906  0.46852723 -1.38985034],[-0.81507692  0.57935276 -1.20646616],[-0.67280988  0.73981542 -0.53764944],[-0.92135921 -0.38871225  2.03797156]
[-0.14509068  0.98941836 -1.06641983],[-0.85508081  0.51849476 -1.14933384],[-0.78708594  0.61684335 -0.93582878],[-0.66301703  0.74860431 -0.26317064],[-0.87947403 -0.47594688  1.93613685]
[-0.13247305  0.99118661 -0.25482023],[-0.83415965  0.55152305 -0.78198644],[-0.76573422  0.64315714 -0.67776732],[-0.66346586  0.74820655  0.01199438],[-0.83172199 -0.55519233  1.8510767 ]
[-0.1575483   0.98751128  0.50687678],[-0.824843    0.56536186 -0.33365809],[-0.75229746  0.6588236  -0.41279513],[-0.67362228  0.73907579  0.27314929],[-0.7819928  -0.62328746  1.68690915]
[-0.21987132  0.97552888  1.26950215],[-0.82993724  0.55785677  0.18141475],[-0.7498646   0.66159132 -0.07369959],[-0.69287727  0.72105554  0.52745614],[-0.7341395  -0.67899867  1.46916329]
[-0.31238438  0.94995579  1.92038871],[-0.84683832  0.53185042  0.62033978],[-0.75709614  0.65330347  0.21998616],[-0.72005682  0.69391511  0.76824779],[-0.69252967 -0.72138939  1.18817327]
[-0.43179862  0.90197004  2.57567869],[-0.87124147  0.49085466  0.95427413],[-0.77425932  0.63286847  0.53374381],[-0.75346635  0.65748647  0.98868412],[-0.65938462 -0.75180578  0.89979837]
[-0.57051951  0.82128405  3.21304686],[-0.89811407  0.43976256  1.15472346],[-0.80035262  0.59952955  0.84678505],[-0.79234176  0.61007748  1.22639115],[-0.63549832 -0.77210225  0.62692355]
[-0.71584723  0.69825693  3.81396864],[-0.92365703  0.38322015  1.2410838 ],[-0.83293962  0.55336388  1.13031524],[-0.83273822  0.55366692  1.38794187],[-0.62283452 -0.7823536   0.32586361]
[-0.84970446  0.52725926  4.35175637],[-0.94711751  0.32088694  1.33228582],[-0.86898621  0.4948363   1.37501935],[-0.87196149  0.48957447  1.50319206],[-0.62287072 -0.78232478 -0.00092536]
[-0.9515554   0.30747736  4.85661966],[-0.9675136   0.25281898  1.4214604 ],[-0.90633876  0.42255184  1.62774843],[-0.90881972  0.41718907  1.62503008],[-0.6351965  -0.77235057 -0.31712139]
[-0.99855333  0.05377041  5.17488941],[-0.98243154  0.18662333  1.35737625],[-0.94076543  0.33905811  1.80687011],[-0.94140216  0.33728618  1.72635024],[-0.66110793 -0.75029081 -0.68063134]
[-0.97838757 -0.20677952  5.2415708 ],[-0.99183745  0.12750871  1.19734375],[-0.96886907  0.24757368  1.9148069 ],[-0.96808708  0.25061407  1.81436292],[-0.69879583 -0.71532118 -1.02836468]
[-0.89599947 -0.44405512  5.03674483],[-0.99694331  0.07812831  0.99297529],[-0.98836262  0.15211619  1.94932284],[-0.98710298  0.16008659  1.85072272],[-0.74573861 -0.66623864 -1.35860135]
[-0.77097655 -0.63686353  4.60607584],[-0.99917474  0.04061826  0.75157152],[-0.99853959  0.05402481  1.97315815],[-0.99770887  0.06765366  1.8614599 ],[-0.79959117 -0.60054472 -1.69942741]
[-0.62888027 -0.77750215  4.00521785],[-0.99988955  0.01486247  0.51532846],[-0.99917691 -0.04056487  1.89254242],[-0.99969745 -0.02459711  1.8460994 ],[-0.85421601 -0.51991828 -1.94853804]
[-0.49117394 -0.87106151  3.33350509],[-9.99999599e-01  8.95178776e-04  2.79356773e-01],[-0.99150065 -0.13010171  1.79791132],[-0.99327985 -0.11573738  1.82795501],[-0.90311687 -0.42939484 -2.05865382]
