-1.2140007951373721,-8.149777982910338,-2.6721637974221504,-1.7183716373822273,-3.093582497551207
-1.2319995407676396,-8.780905420970782,-3.171904876981341,-1.8811476818790294,-3.088007469627949
-1.3923753101297558,-9.417467206172736,-3.8770905150359423,-2.1453347286517284,-3.283814512455647
-1.7054663018187293,-10.061436132511046,-4.752401828794084,-2.522961012571017,-3.712482793942081
-2.2098703116770335,-9.927609518672016,-5.794907268192477,-3.028278441483138,-4.345956207749243
-2.8791220039790737,-9.296303871667906,-7.083235528918982,-3.67421623650311,-5.183435789212709
-3.976272781300734,-8.734824685484893,-8.499990346757361,-4.501889577360342,-6.238241275993919
-5.478287491557873,-8.26659798125329,-9.87994639971815,-5.5008549116154,-7.472298568178767
-7.4721061736743355,-7.930598865447189,-11.309369599617519,-6.610292118278372,-8.855372889889075
-9.873399126160628,-7.743080663632888,-11.310144390579033,-7.82256399435296,-10.346558646638927
-12.490706765142857,-7.71594576734802,-9.801859951872927,-9.083620594671125,-11.842276621083494
-14.957051485065504,-7.85443249672506,-8.355261161976197,-10.433466672382318,-10.68757382469658
-15.100667679349112,-8.166905869447783,-7.087781119109612,-11.79913775861801,-9.215359534236237
-12.682059774840432,-8.619464987636068,-6.0993966125125425,-10.524686953567373,-7.863377837616688
-10.366812848670262,-9.16341318097738,-5.388232687031111,-9.1339722305083,-6.64752167760494
-8.23877020641099,-9.752700683577494,-4.949119705875786,-7.8120153392367415,-5.69502219480934
-6.369875320386185,-10.059492690491497,-4.76376355151774,-6.694385352969186,-5.000042637763293
-4.836271048306277,-9.492125709309336,-4.843689241515895,-5.791665278285312,-4.478084080591311
-3.576363787140898,-8.929300937666648,-5.175382975805453,-5.105302578376501,-4.121111387658957
-2.642200553167931,-8.370942492330553,-5.680049009539939,-4.615194651379981,-3.937050803336123
-1.9598145960033833,-7.815953803953411,-6.3326664651077245,-4.303236616458363,-3.9268967948875932
-1.526350644312132,-7.330963595991468,-7.059984654732957,-4.138433231284147,-4.061125069261973
-1.305684434743602,-6.919893956305858,-7.890352961672335,-4.143838508131397,-4.338978639648989
-1.2195911581999186,-6.633045095682414,-8.814887120705963,-4.3269547189360145,-4.7131739582793415
-1.3152371098667148,-6.510337556269365,-9.793721476280176,-4.687125878612851,-5.227635626378759
-1.6070106048373929,-6.5571768653768565,-10.75873154462425,-5.2246028490136585,-5.921103506334443
-2.04304779613397,-6.763507925594877,-9.9235988213796,-5.9566794154164215,-6.760947518427729
-2.7295613405990378,-7.134170358440547,-8.986452039753395,-6.888774728103783,-7.705148123167312
-3.6518720100948525,-7.634927320048258,-8.110935902542542,-7.931203599828112,-8.699598034379099
-4.936260495421033,-8.244250382890941,-7.326107083435558,-9.065998445643974,-9.742362425739659
-6.731319994840843,-8.868840018032147,-6.646377537553016,-10.2549789928802,-10.795669912305296
-9.017843827857133,-9.507995846562844,-6.116992237747495,-11.02931002545343,-10.14465310804938
-11.809588589328316,-10.13937817740064,-5.7190121414544794,-9.860442970683946,-9.087278422023337
-14.313988327809179,-9.802603022374056,-5.464046582899449,-8.772552644459338,-8.166080440691426
-15.745818784727813,-9.179864342455513,-5.364250079994787,-7.760862409447712,-7.391225559681798
-13.380818163604163,-8.61861067859226,-5.420468345571936,-6.90652635186142,-6.779804493415449
-10.856781387778364,-8.114412553459081,-5.621326589576583,-6.214555339549259,-6.280714188048864
-8.519656478942574,-7.682774472160062,-5.945332723464676,-5.689813709280014,-5.8932682694100755
-6.462500136647331,-7.360917246451261,-6.412066507195162,-5.279667800981975,-5.625943282060425
-4.733507887798985,-7.149011805369699,-6.930848950055531,-4.98270019183548,-5.510871092210077
-3.374170591151431,-7.04707711068946,-7.542887442630442,-4.782195021760738,-5.5674882196901
-2.3355174261949476,-7.034441027434869,-8.210192029102782,-4.669327496152429,-5.7457643743138656
-1.6134614932660845,-7.0953844975688405,-8.879389517405961,-4.646912858572749,-6.0082088072930215
-1.1051343549633565,-7.240723800632748,-9.525420200435,-4.7157345808669255,-6.366824826036012
-0.7294894949167494,-7.428436312031889,-10.10506737977935,-4.877869459662586,-6.776979237359901
-0.4724714732511825,-7.667888987302467,-9.841772396590624,-5.175109094791101,-7.3027821957018855
-0.3112936021469628,-7.93597503783187,-9.251299641844337,-5.609734141046367,-7.890600205044645
-0.2108794235237738,-8.217162009938704,-8.738541605636387,-6.149841152901166,-8.540509796524812
-0.16127147213367896,-8.538056465994526,-8.338358626425604,-6.733477353834321,-9.20372958786487
-0.12764289191041822,-8.896741937070686,-8.029207063946702,-7.388214290963042,-9.860500886399569
-0.10415833073834578,-9.233248296803433,-7.81410833837064,-8.040028687058715,-10.146825222175812
-0.09320684414927335,-9.551825142573861,-7.709376570130331,-8.714960538345329,-9.473841192177611
-0.0875126867288564,-9.859922321177033,-7.721615365657258,-9.391826174430548,-8.836345401291274
-0.08913991767227107,-9.77971784110281,-7.840681347670345,-10.08972858127927,-8.247305295745198
-0.09244889328914581,-9.496364512008103,-8.057902078145677,-9.998047763929904,-7.721829874036172
-0.10361890746127483,-9.246994865584776,-8.3709714450096,-9.301483435708105,-7.23881178218477
-0.1208887330059562,-9.046949995927218,-8.806051273369684,-8.64075167401801,-6.79541734600511
-0.14893331234897358,-8.916653886060637,-9.304954185509482,-8.038128213671033,-6.426621317596988
-0.1789343358010978,-8.85876505217929,-9.838068868878336,-7.516635170820035,-6.1221275586531245
-0.22460267877991888,-8.87422556707819,-9.917183741721269,-7.065637807663032,-5.90771238983053
-0.29392753511877745,-8.945115082075485,-9.420125068264856,-6.726374196496716,-5.805863525920261
-0.4037548435701334,-9.03546119577123,-8.942499410281002,-6.511598101867501,-5.812139144870051
-0.5979729037607581,-9.138116360032779,-8.477459511720845,-6.426425094938381,-5.9248980670501314
-0.8990142290767518,-9.277932150443483,-8.070103630798203,-6.47742953965626,-6.193771235270754
-1.3889715626105548,-9.490947482452817,-7.702682631146737,-6.6524794997569705,-6.58106476700872
-2.0619624473791305,-9.772229907821364,-7.368413405300062,-6.912149579724977,-7.0881945982338905
-2.9787847664136065,-9.826028950761348,-7.084299158124063,-7.25177614804694,-7.68813246433556
-4.237469308288915,-9.520481959055049,-6.867638185440465,-7.652143889379222,-8.376069780958522
-5.845057252883332,-9.201623380469117,-6.729762832615394,-8.120524517988098,-9.13596479124496
-7.825233564781423,-8.873553116230083,-6.671640276635349,-8.65926540667784,-9.920534411607754
-10.224344602286084,-8.549602213009754,-6.707047662858919,-9.260639703945676,-10.24877316175733
-12.836427219677018,-8.243630067956028,-6.851468244269945,-9.876258780280716,-9.518608211130532
-15.615844597798148,-7.977804099849859,-7.106967735750976,-10.009183436345085,-8.823240475461196
-13.817657151780864,-7.775847925945354,-7.468231398901882,-9.407828734990893,-8.131432352100829
-11.392861088254145,-7.6663997206533026,-7.9513479390709865,-8.819054003540499,-7.447824757424803
-8.981762115980477,-7.665881051532151,-8.497713111440236,-8.259285121699824,-6.773315676844337
-6.820084694118817,-7.77736397798011,-9.08779407981168,-7.733733251788283,-6.120243853799356
-5.009382879444398,-7.979470886218531,-9.709757532551112,-7.242829817062994,-5.532423706872843
-3.5550970659277867,-8.263090775717323,-10.182783794446843,-6.810323508601202,-5.06190436915406
-2.495562770503415,-8.611256172569679,-9.573165540272926,-6.450092785924863,-4.692267135579365
-1.74402091085615,-9.033741369911569,-8.980473243407094,-6.178241120263471,-4.4240245818597845
-1.2129271189636228,-9.495663993361898,-8.447343474637696,-5.991053434693033,-4.268608021436629
-0.848956804170362,-9.96147460269975,-7.975123949576003,-5.8841205467703,-4.244372635256263
-0.645201470281892,-9.749498891102215,-7.5542409207227745,-5.8696489435594,-4.328721248912595
-0.5553843446626384,-9.277651651079431,-7.185505981009315,-5.953362412242207,-4.550249852819784
-0.5665750006620026,-8.78819747415092,-6.868578662133831,-6.105254074260713,-4.901957300619332
-0.6759533592366945,-8.315877858071925,-6.627063525514475,-6.342559253258149,-5.353102723482613
-0.8586888577840648,-7.877796190804465,-6.475690866965079,-6.657189314798088,-5.890392698218543
-1.1214875341757315,-7.49275810208705,-6.412542972003827,-7.094855361983438,-6.5535281734537145
-1.4784087334937142,-7.199875376114837,-6.453775745078078,-7.596790738957957,-7.308238011513159
-1.9861081164434469,-7.016311457881545,-6.615359483003853,-8.142974575041018,-8.154711368069542
-2.7289987993757614,-6.94861385634446,-6.897304664408921,-8.640532087698125,-9.08293784750422
-3.7711602695066326,-7.00194943875491,-7.268480882159498,-9.145943728603347,-10.010759285264179
-5.172805454488049,-7.179613072976559,-7.72047507865705,-9.628892259225601,-10.586684643948011
-6.980830381491666,-7.457008158043722,-8.263099394372054,-10.124760200350535,-9.659083670828162
-9.326692438963576,-7.8053991548431565,-8.82344223990964,-9.644247005965717,-8.779890501394151
-11.883041233110117,-8.179758125869306,-9.397033079449052,-9.153570652999852,-7.999874050785377
-14.596346439512105,-8.616428941486118,-9.95695392778154,-8.691270238540815,-7.31827886943653
-13.79739964964088,-9.074981561908865,-9.88555133137038,-8.27108354778519,-6.679780625584307
-11.58392094863791,-9.566443849463925,-9.345145394071428,-7.90041407531333,-6.144839385700102
-9.420357498072146,-10.047685793205025,-8.864672994017072,-7.603005283294903,-5.718944329252884
-7.351633130213765,-9.69118496535889,-8.43722987344296,-7.388850351509951,-5.398232330707716
-5.560990711300177,-9.235562126738586,-8.062430670055091,-7.270750858882176,-5.194994239697753
-4.093170488885549,-8.800958781162905,-7.758862729138467,-7.24823391704663,-5.102076203298722
-2.9666597469119402,-8.393957787987697,-7.54740905856838,-7.353794276132782,-5.132763072469501
-2.091164234763132,-8.024185125712805,-7.424595868650974,-7.608701102835481,-5.273572951646922
-1.4476383116523865,-7.715862115617144,-7.397794125920698,-7.9566675654380425,-5.519088353422496
-0.9953348668987965,-7.478986098237121,-7.4847691034343855,-8.37662721284762,-5.886658114614074
-0.694664629407487,-7.310619071826221,-7.691789102193655,-8.83370468438161,-6.416819284464923
-0.4794588778334329,-7.243062496949161,-8.02257118842185,-9.262692132603958,-7.072234855453059
-0.34990369093728013,-7.307820588102972,-8.435942563785499,-9.697578800632394,-7.861291718917528
-0.2818452959777024,-7.486976347422803,-8.884978031954624,-10.007282835481307,-8.77125461149432
-0.2496853602913065,-7.799174397635175,-9.354940327432049,-9.57065238428072,-9.727073529000542
-0.23359481204332772,-8.23003664581908,-9.852999568643565,-9.172969376755832,-10.650712747418208
-0.2256758033868349,-8.730758226621665,-9.885841726955315,-8.817958526973767,-9.923905250728314
-0.2297106793924297,-9.282477468186888,-9.39379225367776,-8.50219363106513,-9.05352078564299
-0.2444013727868862,-9.87614515673873,-8.90650167930878,-8.220296232850586,-8.197516458546321
-0.26801190435608246,-9.956265625796735,-8.44092730927524,-7.979503689623598,-7.398273103865741
-0.30261522757060455,-9.392003240628787,-8.001574462564692,-7.809073423678816,-6.633265726596759
-0.3868407235655043,-8.818719890693275,-7.598160614039313,-7.718765481078495,-5.977072930854918
-0.5349341383735083,-8.252846213376719,-7.214775494393389,-7.70580866644145,-5.422136212982622
-0.7695181999139312,-7.713877743254891,-6.854156326381921,-7.770899974042887,-4.987747639038571
-1.0730358117695953,-7.244165044911296,-6.515995128716978,-7.908374022143013,-4.713942243625147
-1.5005835059406367,-6.855791716380009,-6.226239314458139,-8.131006444634595,-4.599162708160219
-2.1508539733302663,-6.517812011389817,-6.006450584070839,-8.455510744653301,-4.6117333934643545
-3.061501099307272,-6.242268332272814,-5.842525880063372,-8.829813441381205,-4.753497044668816
-4.265622726265151,-6.060392126309677,-5.742128576284956,-9.272359372694552,-4.999323550281588
-5.937779679024247,-5.9799811187278955,-5.727718934266592,-9.764450091533767,-5.326569799595209
-8.052884759775006,-6.002506573627843,-5.795697607987438,-9.950039922135575,-5.7433561929990065
-10.659130509339697,-6.133969160519344,-5.938587056790991,-9.478836967182147,-6.242667221731502
-13.325944876810837,-6.355509607330443,-6.177466932589548,-9.012064587578621,-6.811110776242665
-15.576512590755364,-6.660417089518034,-6.529371732557067,-8.54182589733064,-7.47079542679126
-13.200673965609145,-7.026514100491581,-6.947991740124392,-8.082204950362717,-8.185347079812441
-10.761069089598443,-7.47213675844123,-7.456812955957686,-7.65686890900301,-8.91960035356185
-8.483446414896962,-8.009341242226423,-8.026527841214158,-7.286332503615751,-9.622223216806812
-6.313756681277972,-8.63732536960633,-8.612939499694724,-6.977145308794792,-10.329422196399717
-4.518627362121443,-9.27565197569143,-9.208232328177083,-6.7311035626804765,-9.785980831638904
-3.1764833794553526,-9.91431293191903,-9.841632461053095,-6.5438723544306985,-9.107342719468
-2.208150766864388,-10.028122605911364,-10.08719122151472,-6.416236373309545,-8.466892739043336
-1.571344969744764,-9.409572372815695,-9.473244374738773,-6.35869350847978,-7.837347917770859
-1.2043400521832404,-8.856891357168871,-8.898333902209064,-6.399602882767764,-7.257233625463493
-1.0491631266383978,-8.382389523076553,-8.381501730614067,-6.547304124165886,-6.7480549208679665
-1.120210812582497,-7.977060492169533,-7.920479055921706,-6.802849293425952,-6.345412849423371
-1.386827069203708,-7.655333151267053,-7.54655240503631,-7.186753335525238,-6.0563234338194425
-1.8205825858218576,-7.430083083807836,-7.291727794622748,-7.69165033492809,-5.898797730738097
-2.4219990364418926,-7.2948416336415285,-7.20451395456885,-8.316425138703396,-5.870086658791611
-3.264196773128241,-7.251004497872304,-7.288966363819983,-8.991057560718277,-5.9564541849718875
-4.351642137655409,-7.317427447583877,-7.552726178736385,-9.713223796699308,-6.1684087781396695
-5.65259967973861,-7.515990001275044,-7.977270131814924,-10.32783217256725,-6.494337055930005
-7.269136076620811,-7.845024626591497,-8.528051538949487,-9.621390778596307,-6.88406540438544
-9.085843975857697,-8.276133814114312,-9.131624099354744,-8.949309266159007,-7.313705853050205
-10.978252678689357,-8.770962646965575,-9.776380739240668,-8.327647272386015,-7.798263995363754
-12.852485319528778,-9.316379447496708,-10.124104169490693,-7.7722773261708555,-8.307429796123198
-12.149160268817212,-9.933703039402692,-9.510111067559187,-7.239922919738335,-8.862156518186378
-10.26203149498265,-9.91598845512213,-8.890004517239367,-6.777820296031508,-9.463773766579749
-8.473465118384624,-9.319602462677258,-8.325401565539742,-6.372460577351879,-10.125179162332977
-6.820949244252399,-8.724547041873253,-7.808142638361777,-6.0356819422120696,-9.813418136210025
-5.368109490444825,-8.162598440049297,-7.314649938695297,-5.7494746770817455,-9.175420901362783
-4.272093199333144,-7.668144847566276,-6.88463347357722,-5.522110915249061,-8.549716862106587
-3.4972199780177324,-7.2372698868115855,-6.515600713985914,-5.362942744673426,-7.937465820748013
-3.0599722415399935,-6.873945206533181,-6.224306820913707,-5.280523059142128,-7.377095296903091
-2.9089654128717926,-6.601517285597065,-6.016181120247604,-5.276722693070146,-6.863277111322424
-3.015167959912864,-6.466763244026218,-5.885832886588021,-5.347077461024061,-6.38158544633164
-3.3744339962453274,-6.504746580302541,-5.852251665360279,-5.48996977671221,-5.955118039000308
-3.9353604789470458,-6.699242129404012,-5.909433428767242,-5.7021280398859275,-5.599909986013219
-4.732907741403637,-7.001442665279381,-6.063256355007917,-5.97698108751219,-5.332474264466991
-5.775776178150605,-7.351957047598555,-6.316330076451128,-6.331681342638194,-5.147853225676648
-7.065066938426186,-7.708961930304922,-6.658073250580031,-6.72380162860693,-5.045375470492904
-8.582848731514629,-8.102331711260325,-7.074784562243259,-7.145486441574816,-5.035213680809342
-10.362551247630712,-8.533910804856736,-7.584630409493026,-7.6168975334022,-5.11547408207606
-12.212464898817382,-8.913587239095996,-8.143240627084886,-8.125579743990958,-5.3066454787970025
-11.351826704717329,-9.229967117942817,-8.727959186561359,-8.672363367718065,-5.604366712074543
-9.727602113757422,-9.486925427359315,-9.313773286529473,-9.228302446286687,-6.005563709177285
-8.130499750042702,-9.675620269563705,-9.922900173224543,-9.795480460583999,-6.527665350003112
-6.671115036456571,-9.805708672761517,-9.974659200827652,-10.056454061040016,-7.116341093239847
